CONFIG_END	pc	cacr	tc
CONFIG_END	4081C940	80008000	0000C000
ENABLED_CYCLES	ic	dc	mmu
ENABLED_CYCLES	544636928	544636928	544636928
SUMMARY	cycles	dispatches	clocks_per_dispatch	rd_accept_samples	look_hit_cycles	ipred_hit_cycles
SUMMARY	544636928	82759773	6.580938	54343339	73931572	3357816
STATE	id	cycles	entries	percent
OPCODE	2D49	71978	0.086972
OPCODE	6008	71881	0.086855
OPCODE	65AA	71731	0.086674
OPCODE	6740	69777	0.084313
OPCODE	6720	69484	0.083959
OPCODE	24F4	68654	0.082956
OPCODE	3D6E	68096	0.082282
OPCODE	2055	67777	0.081896
OPCODE	6BDC	67505	0.081567
OPCODE	486E	67355	0.081386
OPCODE	2215	66893	0.080828
OPCODE	61FF	66506	0.080360
OPCODE	660E	66011	0.079762
OPCODE	2E9F	65866	0.079587
OPCODE	DACB	65607	0.079274
OPCODE	487A	65591	0.079255
OPCODE	8480	63994	0.077325
OPCODE	C485	63988	0.077318
OPCODE	2A82	63988	0.077318
OPCODE	670E	63891	0.077201
OPCODE	2478	63716	0.076989
OPCODE	2245	62767	0.075842
OPCODE	2C33	61375	0.074160
OPCODE	4A40	61179	0.073924
OPCODE	67F6	60966	0.073666
OPCODE	21CA	60888	0.073572
OPCODE	47FB	60882	0.073565
OPCODE	47F9	60678	0.073318
OPCODE	21CB	60631	0.073261
OPCODE	204B	59976	0.072470
OPCODE	0C43	59300	0.071653
OPCODE	3D47	59130	0.071448
OPCODE	2F09	59111	0.071425
OPCODE	4A13	58455	0.070632
OPCODE	6614	58440	0.070614
OPCODE	2F01	57689	0.069707
OPCODE	3028	57151	0.069056
OPCODE	3E1F	57022	0.068901
OPCODE	C06E	56827	0.068665
OPCODE	221F	56787	0.068617
OPCODE	3202	55789	0.067411
OPCODE	4ED1	55129	0.066613
OPCODE	3F07	54949	0.066396
OPCODE	51CF	54807	0.066224
OPCODE	41FA	54092	0.065360
OPCODE	E5A8	54055	0.065316
OPCODE	3218	54040	0.065297
OPCODE	2F00	54017	0.065270
OPCODE	3007	53962	0.065203
OPCODE	D7C0	53858	0.065078
OPCODE	0242	53775	0.064977
OPCODE	D06E	53713	0.064902
OPCODE	4A68	53561	0.064719
OPCODE	6660	53491	0.064634
OPCODE	9242	53330	0.064440
OPCODE	3017	53280	0.064379
OPCODE	2047	53248	0.064340
OPCODE	584F	52701	0.063679
OPCODE	BFC4	52688	0.063664
OPCODE	2044	52551	0.063498
OPCODE	4843	52061	0.062906
OPCODE	2246	51864	0.062668
OPCODE	6722	51786	0.062574
OPCODE	CF46	51774	0.062559
OPCODE	D4C3	51678	0.062443
OPCODE	D042	51467	0.062188
OPCODE	0883	51360	0.062059
OPCODE	7001	51347	0.062043
OPCODE	4278	51256	0.061933
OPCODE	66A2	51101	0.061746
OPCODE	B580	50672	0.061228
OPCODE	2F0C	50245	0.060712
OPCODE	6C00	49872	0.060261
OPCODE	0C97	49744	0.060106
OPCODE	C085	49560	0.059884
OPCODE	6E22	49541	0.059861
OPCODE	2251	49517	0.059832
OPCODE	CC47	49225	0.059479
OPCODE	32C1	49091	0.059317
OPCODE	200C	49049	0.059267
OPCODE	6D0A	48868	0.059048
OPCODE	2648	48818	0.058988
OPCODE	0C00	48477	0.058576
OPCODE	4A80	48379	0.058457
OPCODE	3D5B	48370	0.058446
OPCODE	32C0	48294	0.058354
OPCODE	6016	48287	0.058346
OPCODE	2244	47143	0.056964
OPCODE	C947	47140	0.056960
OPCODE	2278	46061	0.055656
OPCODE	60DE	45830	0.055377
OPCODE	3D40	45641	0.055149
OPCODE	4CEE	45607	0.055108
OPCODE	B641	45583	0.055079
OPCODE	6E28	45415	0.054876
OPCODE	671A	45286	0.054720
OPCODE	4E90	44934	0.054294
OPCODE	5846	44838	0.054178
OPCODE	266E	44239	0.053455
OPCODE	1401	43675	0.052773
OPCODE	6530	43493	0.052553
OPCODE	603C	43361	0.052394
OPCODE	6724	43054	0.052023
OPCODE	007C	42797	0.051712
OPCODE	4267	42761	0.051669
OPCODE	4ED2	42499	0.051352
OPCODE	24D1	42386	0.051216
OPCODE	4A43	42370	0.051196
OPCODE	42A7	41931	0.050666
OPCODE	24F0	41776	0.050479
OPCODE	24C6	41598	0.050264
OPCODE	6102	41249	0.049842
OPCODE	6E08	41075	0.049632
OPCODE	5088	40739	0.049226
OPCODE	B001	40720	0.049203
OPCODE	2013	40284	0.048676
OPCODE	4A00	39982	0.048311
OPCODE	3003	39960	0.048284
OPCODE	E548	39775	0.048061
OPCODE	B7CA	39653	0.047913
OPCODE	2400	39367	0.047568
OPCODE	24C4	38400	0.046399
OPCODE	361A	38214	0.046175
OPCODE	6608	37973	0.045883
OPCODE	5188	37325	0.045100
OPCODE	206F	37123	0.044856
OPCODE	2F3C	37085	0.044810
OPCODE	6F02	37065	0.044786
OPCODE	262E	36898	0.044584
OPCODE	11DF	36785	0.044448
OPCODE	40E7	36776	0.044437
OPCODE	1F38	36761	0.044419
OPCODE	46DF	36755	0.044412
OPCODE	D041	36365	0.043940
OPCODE	2002	36360	0.043934
OPCODE	B842	35399	0.042773
OPCODE	4643	34860	0.042122
OPCODE	1C00	34459	0.041637
OPCODE	7C0F	34327	0.041478
OPCODE	E84E	34327	0.041478
OPCODE	CC40	34327	0.041478
OPCODE	43EE	34232	0.041363
OPCODE	60CC	34028	0.041117
OPCODE	4642	33948	0.041020
OPCODE	7400	33888	0.040947
OPCODE	548F	33676	0.040691
OPCODE	504A	33615	0.040618
OPCODE	660C	33577	0.040572
OPCODE	1200	33501	0.040480
OPCODE	2F3A	33489	0.040465
OPCODE	3029	33469	0.040441
OPCODE	6710	33451	0.040419
OPCODE	42AE	33401	0.040359
OPCODE	4A78	33399	0.040357
OPCODE	2059	33227	0.040149
OPCODE	3403	32834	0.039674
OPCODE	DACC	32559	0.039342
OPCODE	2C78	32392	0.039140
OPCODE	2C40	32321	0.039054
OPCODE	661C	32201	0.038909
OPCODE	558F	32058	0.038736
OPCODE	2F14	31764	0.038381
OPCODE	2849	31754	0.038369
OPCODE	3428	31749	0.038363
OPCODE	D9C3	31670	0.038267
OPCODE	908E	31670	0.038267
OPCODE	200E	31584	0.038163
OPCODE	C029	31410	0.037953
OPCODE	6B3A	31391	0.037930
OPCODE	66F0	31091	0.037568
OPCODE	6F00	30734	0.037136
OPCODE	2240	30726	0.037127
OPCODE	6B0C	30711	0.037109
OPCODE	1038	30680	0.037071
OPCODE	11C1	30400	0.036733
OPCODE	F518	30400	0.036733
OPCODE	2E08	30077	0.036343
OPCODE	7AFF	30060	0.036322
OPCODE	662C	29960	0.036201
OPCODE	2051	29726	0.035918
OPCODE	660A	29599	0.035765
OPCODE	4A6E	29371	0.035489
OPCODE	224A	29301	0.035405
OPCODE	B646	29129	0.035197
OPCODE	6C02	29111	0.035175
OPCODE	2C49	28965	0.034999
OPCODE	9DE8	28795	0.034793
OPCODE	6130	28720	0.034703
OPCODE	1033	28608	0.034568
OPCODE	2669	28514	0.034454
OPCODE	224C	28469	0.034400
OPCODE	4A38	28385	0.034298
OPCODE	6074	28371	0.034281
OPCODE	381A	28369	0.034279
OPCODE	B846	28361	0.034269
OPCODE	6F40	28356	0.034263
OPCODE	B647	28332	0.034234
OPCODE	9843	28322	0.034222
OPCODE	6C3C	28317	0.034216
OPCODE	D6C0	28305	0.034201
OPCODE	E2AD	28305	0.034201
OPCODE	B847	28305	0.034201
OPCODE	EA4B	28305	0.034201
OPCODE	EA4C	28305	0.034201
OPCODE	C044	28305	0.034201
OPCODE	9669	28305	0.034201
OPCODE	9869	28305	0.034201
OPCODE	B393	28305	0.034201
OPCODE	0C41	28206	0.034082
OPCODE	674C	28130	0.033990
OPCODE	422E	27723	0.033498
OPCODE	51CC	27629	0.033385
OPCODE	4A50	27087	0.032730
OPCODE	56C8	27056	0.032692
OPCODE	08C3	27043	0.032677
OPCODE	2283	27033	0.032664
OPCODE	588A	27031	0.032662
OPCODE	6602	26850	0.032443
OPCODE	6622	26778	0.032356
OPCODE	B1D6	26776	0.032354
OPCODE	619A	26684	0.032243
OPCODE	618E	26630	0.032177
OPCODE	598F	26628	0.032175
OPCODE	61A4	26458	0.031970
OPCODE	9240	26339	0.031826
OPCODE	66F2	25636	0.030976
OPCODE	C285	25472	0.030778
OPCODE	201C	25336	0.030614
OPCODE	E9D4	25295	0.030564
OPCODE	4AB8	25286	0.030553
OPCODE	C2B8	25181	0.030427
OPCODE	2070	24834	0.030007
OPCODE	B258	24695	0.029839
OPCODE	B458	24639	0.029772
OPCODE	E9C0	24602	0.029727
OPCODE	671C	24592	0.029715
OPCODE	B658	24547	0.029661
OPCODE	B858	24546	0.029659
OPCODE	4A1F	24354	0.029427
OPCODE	3038	24082	0.029099
OPCODE	0247	24064	0.029077
OPCODE	670C	24035	0.029042
OPCODE	4240	23816	0.028777
OPCODE	3184	23539	0.028443
OPCODE	60C2	23393	0.028266
OPCODE	201F	23207	0.028041
OPCODE	0801	22695	0.027423
OPCODE	2250	22530	0.027223
OPCODE	244D	22452	0.027129
OPCODE	321A	21972	0.026549
OPCODE	663A	21653	0.026164
OPCODE	2470	21626	0.026131
OPCODE	E9E9	21622	0.026126
OPCODE	0811	21506	0.025986
OPCODE	2452	21320	0.025761
OPCODE	3200	21226	0.025648
OPCODE	3810	21024	0.025404
OPCODE	57CC	20844	0.025186
OPCODE	206B	20813	0.025149
OPCODE	6728	20705	0.025018
OPCODE	D1C4	20584	0.024872
OPCODE	3F3C	20548	0.024828
OPCODE	6B00	20428	0.024683
OPCODE	0C6F	20420	0.024674
OPCODE	4EB6	20418	0.024671
OPCODE	4EFB	20256	0.024476
OPCODE	2810	20249	0.024467
OPCODE	2840	20022	0.024193
OPCODE	7200	19982	0.024145
OPCODE	2038	19962	0.024120
OPCODE	22C5	19892	0.024036
OPCODE	6F0A	19776	0.023896
OPCODE	49FA	19707	0.023812
OPCODE	0803	19698	0.023801
OPCODE	08F8	19638	0.023729
OPCODE	6716	19621	0.023708
OPCODE	2049	19494	0.023555
OPCODE	24C0	19484	0.023543
OPCODE	B3DA	19429	0.023476
OPCODE	662A	19379	0.023416
OPCODE	C8B8	19253	0.023264
OPCODE	E1AC	18938	0.022883
OPCODE	082B	18896	0.022832
OPCODE	8A87	18894	0.022830
OPCODE	8886	18894	0.022830
OPCODE	E1AD	18894	0.022830
OPCODE	2271	18770	0.022680
OPCODE	4868	18738	0.022641
OPCODE	200A	18212	0.022006
OPCODE	6748	18190	0.021979
OPCODE	11FC	18155	0.021937
OPCODE	3D41	18109	0.021881
OPCODE	6618	18056	0.021817
OPCODE	9051	18025	0.021780
OPCODE	2248	17949	0.021688
OPCODE	317C	17738	0.021433
OPCODE	2005	17678	0.021361
OPCODE	3F00	17623	0.021294
OPCODE	2268	17473	0.021113
OPCODE	322B	17468	0.021107
OPCODE	204A	17448	0.021083
OPCODE	082E	17443	0.021077
OPCODE	2678	17105	0.020668
OPCODE	45EE	17101	0.020663
OPCODE	2D48	17049	0.020601
OPCODE	426E	17036	0.020585
OPCODE	B280	16994	0.020534
OPCODE	4AAB	16939	0.020468
OPCODE	203A	16912	0.020435
OPCODE	2A30	16886	0.020404
OPCODE	2A78	16750	0.020239
OPCODE	1010	16692	0.020169
OPCODE	2448	16642	0.020109
OPCODE	C087	16552	0.020000
OPCODE	4E93	16527	0.019970
OPCODE	D1C1	16433	0.019856
OPCODE	F620	16393	0.019808
OPCODE	204C	16391	0.019806
OPCODE	2D4B	16235	0.019617
OPCODE	602A	16155	0.019520
OPCODE	7600	16102	0.019456
OPCODE	0C80	16022	0.019360
OPCODE	504F	15998	0.019331
OPCODE	4242	15845	0.019146
OPCODE	9082	15830	0.019128
OPCODE	0C68	15821	0.019117
OPCODE	4E73	15717	0.018991
OPCODE	6A00	15713	0.018986
OPCODE	707F	15713	0.018986
OPCODE	C086	15675	0.018940
OPCODE	2D5F	15603	0.018853
OPCODE	2F30	15464	0.018685
OPCODE	8195	15410	0.018620
OPCODE	B243	15393	0.018600
OPCODE	6736	15360	0.018560
OPCODE	0880	15355	0.018554
OPCODE	302F	15329	0.018522
OPCODE	6738	15308	0.018497
OPCODE	B692	15257	0.018435
OPCODE	57CD	15257	0.018435
OPCODE	661A	15231	0.018404
OPCODE	0C6C	15195	0.018360
OPCODE	4A69	15190	0.018354
OPCODE	2D4F	15186	0.018349
OPCODE	1230	15177	0.018339
OPCODE	41EB	15171	0.018331
OPCODE	D3CE	15159	0.018317
OPCODE	202B	15044	0.018178
OPCODE	2978	14964	0.018081
OPCODE	2A6E	14929	0.018039
OPCODE	6A06	14794	0.017876
OPCODE	2210	14761	0.017836
OPCODE	6646	14738	0.017808
OPCODE	4C98	14486	0.017504
OPCODE	2F0B	14409	0.017411
OPCODE	7217	14381	0.017377
OPCODE	307B	14381	0.017377
OPCODE	DE84	14336	0.017322
OPCODE	1CD4	14336	0.017322
OPCODE	16F4	14336	0.017322
OPCODE	BE8B	14322	0.017306
OPCODE	3F03	14306	0.017286
OPCODE	2081	14171	0.017123
OPCODE	C083	14157	0.017106
OPCODE	70FF	14077	0.017009
OPCODE	3400	13976	0.016887
OPCODE	2214	13970	0.016880
OPCODE	2212	13939	0.016843
OPCODE	2069	13892	0.016786
OPCODE	4238	13890	0.016784
OPCODE	673E	13788	0.016660
OPCODE	4A6A	13732	0.016593
OPCODE	2469	13726	0.016585
OPCODE	60FF	13700	0.016554
OPCODE	275F	13592	0.016423
OPCODE	2200	13498	0.016310
OPCODE	7002	13488	0.016298
OPCODE	4A6B	13462	0.016266
OPCODE	0241	13440	0.016240
OPCODE	2229	13351	0.016132
OPCODE	B898	13328	0.016104
OPCODE	26C6	13316	0.016090
OPCODE	5340	13303	0.016074
OPCODE	226F	13241	0.015999
OPCODE	0C6E	13210	0.015962
OPCODE	2654	13191	0.015939
OPCODE	2848	13178	0.015923
OPCODE	B5CB	13175	0.015920
OPCODE	E819	13104	0.015834
OPCODE	0CAF	13096	0.015824
OPCODE	0891	13026	0.015740
OPCODE	4227	13012	0.015723
OPCODE	2341	12896	0.015582
OPCODE	41F3	12875	0.015557
OPCODE	6004	12843	0.015518
OPCODE	22C1	12829	0.015501
OPCODE	08D1	12823	0.015494
OPCODE	43E9	12806	0.015474
OPCODE	1212	12764	0.015423
OPCODE	B069	12750	0.015406
OPCODE	B228	12703	0.015349
OPCODE	4486	12685	0.015327
OPCODE	4EFA	12683	0.015325
OPCODE	4881	12653	0.015289
OPCODE	6F58	12589	0.015211
OPCODE	E541	12583	0.015204
OPCODE	3A2E	12579	0.015199
OPCODE	6E26	12576	0.015196
OPCODE	6D20	12570	0.015189
OPCODE	9228	12568	0.015186
OPCODE	BF80	12556	0.015172
OPCODE	D684	12508	0.015114
OPCODE	2A40	12495	0.015098
OPCODE	43F0	12428	0.015017
OPCODE	301F	12352	0.014925
OPCODE	B21A	12336	0.014906
OPCODE	C082	12330	0.014899
OPCODE	10C1	12328	0.014896
OPCODE	BBC9	12291	0.014851
OPCODE	38C0	12288	0.014848
OPCODE	4485	12288	0.014848
OPCODE	4487	12288	0.014848
OPCODE	6A18	12286	0.014845
OPCODE	3D5C	12223	0.014769
OPCODE	0828	12137	0.014665
OPCODE	3F2E	12098	0.014618
OPCODE	4844	12044	0.014553
OPCODE	43E8	12016	0.014519
OPCODE	303C	11962	0.014454
OPCODE	2007	11955	0.014445
OPCODE	C081	11877	0.014351
OPCODE	102C	11821	0.014284
OPCODE	302B	11781	0.014235
OPCODE	700A	11758	0.014207
OPCODE	0C46	11735	0.014180
OPCODE	B7D6	11676	0.014108
OPCODE	4880	11664	0.014094
OPCODE	D0FC	11645	0.014071
OPCODE	6D02	11637	0.014061
OPCODE	A829	11629	0.014052
OPCODE	2F07	11592	0.014007
OPCODE	B091	11543	0.013948
OPCODE	0201	11528	0.013929
OPCODE	BBCB	11444	0.013828
OPCODE	584C	11406	0.013782
OPCODE	1080	11404	0.013780
OPCODE	D5C1	11351	0.013716
OPCODE	21EF	11350	0.013714
OPCODE	2054	11291	0.013643
OPCODE	7C00	11238	0.013579
OPCODE	5342	11205	0.013539
OPCODE	3019	11185	0.013515
OPCODE	2855	11155	0.013479
OPCODE	2E00	11120	0.013436
OPCODE	6732	11083	0.013392
OPCODE	202A	11075	0.013382
OPCODE	601C	11044	0.013345
OPCODE	74FF	11038	0.013337
OPCODE	3D43	11021	0.013317
OPCODE	CF45	10993	0.013283
OPCODE	B181	10970	0.013255
OPCODE	2668	10933	0.013211
OPCODE	4A28	10916	0.013190
OPCODE	2032	10902	0.013173
OPCODE	41EE	10899	0.013169
OPCODE	362E	10890	0.013159
OPCODE	200D	10880	0.013146
OPCODE	41F8	10879	0.013145
OPCODE	6A2E	10877	0.013143
OPCODE	1D7C	10863	0.013126
OPCODE	B2B0	10857	0.013119
OPCODE	4442	10845	0.013104
OPCODE	E9D1	10827	0.013082
OPCODE	2230	10824	0.013079
OPCODE	6772	10822	0.013076
OPCODE	50EE	10817	0.013070
OPCODE	60A2	10811	0.013063
OPCODE	B231	10811	0.013063
OPCODE	2272	10811	0.013063
OPCODE	206D	10810	0.013062
OPCODE	B005	10794	0.013043
OPCODE	7802	10741	0.012979
OPCODE	242E	10724	0.012958
OPCODE	D1EB	10710	0.012941
OPCODE	4A2C	10706	0.012936
OPCODE	640A	10689	0.012916
OPCODE	203C	10640	0.012856
OPCODE	7601	10579	0.012783
OPCODE	78FF	10540	0.012736
OPCODE	202F	10519	0.012710
OPCODE	0281	10502	0.012690
OPCODE	B2A9	10499	0.012686
OPCODE	4A14	10487	0.012672
OPCODE	4A05	10448	0.012624
OPCODE	243C	10415	0.012585
OPCODE	65CA	10405	0.012573
OPCODE	6500	10373	0.012534
OPCODE	6A1E	10344	0.012499
OPCODE	D7D3	10281	0.012423
OPCODE	2270	10198	0.012322
OPCODE	F4F8	10055	0.012150
OPCODE	7401	10050	0.012144
OPCODE	4AA8	10048	0.012141
OPCODE	4A01	9998	0.012081
OPCODE	6B14	9947	0.012019
OPCODE	6014	9938	0.012008
OPCODE	6012	9915	0.011980
OPCODE	3001	9902	0.011965
OPCODE	819D	9885	0.011944
OPCODE	3002	9856	0.011909
OPCODE	3E29	9855	0.011908
OPCODE	6CEC	9855	0.011908
OPCODE	335A	9853	0.011906
OPCODE	3352	9845	0.011896
OPCODE	234A	9842	0.011892
OPCODE	9452	9841	0.011891
OPCODE	3C29	9841	0.011891
OPCODE	285F	9811	0.011855
OPCODE	A029	9772	0.011808
OPCODE	102E	9766	0.011800
OPCODE	3043	9750	0.011781
OPCODE	2481	9740	0.011769
OPCODE	E24D	9740	0.011769
OPCODE	6648	9723	0.011748
OPCODE	3229	9691	0.011710
OPCODE	6C48	9689	0.011707
OPCODE	7007	9610	0.011612
OPCODE	A02A	9599	0.011599
OPCODE	AAA2	9593	0.011591
OPCODE	5243	9448	0.011416
OPCODE	24D8	9399	0.011357
OPCODE	2468	9360	0.011310
OPCODE	B0AC	9324	0.011266
OPCODE	DC93	9297	0.011234
OPCODE	30C2	9213	0.011132
OPCODE	4EB9	9187	0.011101
OPCODE	30C1	9182	0.011095
OPCODE	7220	9179	0.011091
OPCODE	6022	9158	0.011066
OPCODE	606A	9088	0.010981
OPCODE	34D8	9081	0.010973
OPCODE	D9CA	8945	0.010808
OPCODE	DBCB	8945	0.010808
OPCODE	4CAE	8933	0.010794
OPCODE	6F3A	8922	0.010781
OPCODE	6B16	8878	0.010727
OPCODE	2E2E	8875	0.010724
OPCODE	486B	8867	0.010714
OPCODE	E980	8865	0.010712
OPCODE	2140	8841	0.010683
OPCODE	2080	8813	0.010649
OPCODE	D087	8745	0.010567
OPCODE	E9D3	8737	0.010557
OPCODE	B050	8694	0.010505
OPCODE	600E	8639	0.010439
OPCODE	202C	8613	0.010407
OPCODE	6400	8598	0.010389
OPCODE	6620	8594	0.010384
OPCODE	1013	8537	0.010315
OPCODE	2D4A	8507	0.010279
OPCODE	5C40	8501	0.010272
OPCODE	2878	8496	0.010266
OPCODE	31FC	8464	0.010227
OPCODE	5368	8449	0.010209
OPCODE	B2FC	8447	0.010207
OPCODE	3F01	8442	0.010201
OPCODE	DEC0	8427	0.010182
OPCODE	0C69	8420	0.010174
OPCODE	2171	8419	0.010173
OPCODE	2E6E	8415	0.010168
OPCODE	30B1	8415	0.010168
OPCODE	08E9	8415	0.010168
OPCODE	594F	8414	0.010167
OPCODE	6642	8403	0.010153
OPCODE	30C3	8397	0.010146
OPCODE	30C4	8389	0.010137
OPCODE	6F1A	8387	0.010134
OPCODE	4869	8372	0.010116
OPCODE	2D4C	8355	0.010095
OPCODE	B052	8342	0.010080
OPCODE	336E	8340	0.010077
OPCODE	6A3A	8338	0.010075
OPCODE	47F2	8338	0.010075
OPCODE	4853	8338	0.010075
OPCODE	4FEF	8196	0.009903
OPCODE	3C2E	8191	0.009897
OPCODE	6CF4	8183	0.009888
OPCODE	B068	8156	0.009855
OPCODE	0C52	8135	0.009830
OPCODE	3610	8097	0.009784
OPCODE	B1CB	8081	0.009764
OPCODE	60F2	8071	0.009752
OPCODE	7009	8043	0.009718
OPCODE	67DC	8037	0.009711
OPCODE	671E	8024	0.009696
OPCODE	56CB	8011	0.009680
OPCODE	AA97	8005	0.009673
OPCODE	81C5	8004	0.009671
OPCODE	6C10	8003	0.009670
OPCODE	3D7C	7995	0.009660
OPCODE	C004	7995	0.009660
OPCODE	D9C1	7989	0.009653
OPCODE	3628	7980	0.009642
OPCODE	2A07	7967	0.009627
OPCODE	201A	7955	0.009612
OPCODE	286B	7942	0.009596
OPCODE	2D44	7937	0.009590
OPCODE	B0FC	7878	0.009519
OPCODE	1D43	7864	0.009502
OPCODE	2831	7844	0.009478
OPCODE	B8B8	7844	0.009478
OPCODE	5297	7844	0.009478
OPCODE	3828	7783	0.009404
OPCODE	6E00	7725	0.009334
OPCODE	E048	7711	0.009317
OPCODE	20FB	7688	0.009290
OPCODE	0243	7620	0.009207
OPCODE	226C	7615	0.009201
OPCODE	2D6C	7608	0.009193
OPCODE	D1C0	7598	0.009181
OPCODE	60BC	7546	0.009118
OPCODE	60F4	7542	0.009113
OPCODE	6D34	7531	0.009100
OPCODE	6A16	7520	0.009087
OPCODE	56CA	7478	0.009036
OPCODE	6E0C	7424	0.008971
OPCODE	3EB8	7405	0.008948
OPCODE	3408	7403	0.008945
OPCODE	6446	7391	0.008931
OPCODE	6026	7381	0.008919
OPCODE	41ED	7364	0.008898
OPCODE	9251	7333	0.008861
OPCODE	0C5F	7330	0.008857
OPCODE	266D	7326	0.008852
OPCODE	D0AC	7326	0.008852
OPCODE	7040	7250	0.008760
OPCODE	08E8	7245	0.008754
OPCODE	1CEC	7168	0.008661
OPCODE	9EC0	7157	0.008648
OPCODE	60C8	7149	0.008638
OPCODE	3099	7148	0.008637
OPCODE	6A44	7135	0.008621
OPCODE	1D42	7106	0.008586
OPCODE	4AAE	7064	0.008536
OPCODE	6E0A	7050	0.008519
OPCODE	2253	7038	0.008504
OPCODE	B099	7020	0.008482
OPCODE	E088	7013	0.008474
OPCODE	7008	6999	0.008457
OPCODE	6B2A	6994	0.008451
OPCODE	1140	6965	0.008416
OPCODE	12C0	6962	0.008412
OPCODE	6A22	6924	0.008366
OPCODE	D002	6912	0.008352
OPCODE	DC83	6912	0.008352
OPCODE	6A34	6907	0.008346
OPCODE	D7CE	6904	0.008342
OPCODE	3F02	6871	0.008302
OPCODE	286D	6866	0.008296
OPCODE	40C0	6854	0.008282
OPCODE	D243	6841	0.008266
OPCODE	222E	6824	0.008246
OPCODE	429A	6818	0.008238
OPCODE	220F	6795	0.008211
OPCODE	D282	6790	0.008204
OPCODE	6D1C	6785	0.008198
OPCODE	2004	6771	0.008182
OPCODE	2E41	6767	0.008177
OPCODE	2EB8	6756	0.008163
OPCODE	C284	6699	0.008095
OPCODE	584B	6664	0.008052
OPCODE	2009	6619	0.007998
OPCODE	20AF	6588	0.007960
OPCODE	295F	6576	0.007946
OPCODE	342A	6564	0.007931
OPCODE	A873	6556	0.007922
OPCODE	65A6	6543	0.007906
OPCODE	0802	6518	0.007876
OPCODE	D281	6501	0.007855
OPCODE	2031	6487	0.007838
OPCODE	41F9	6471	0.007819
OPCODE	DAC8	6465	0.007812
OPCODE	D8C8	6465	0.007812
OPCODE	0680	6450	0.007794
OPCODE	0C45	6442	0.007784
OPCODE	2D45	6442	0.007784
OPCODE	43FB	6437	0.007778
OPCODE	B070	6434	0.007774
OPCODE	2D4D	6409	0.007744
OPCODE	740F	6402	0.007736
OPCODE	2C2A	6400	0.007733
OPCODE	DC43	6373	0.007701
OPCODE	61DC	6363	0.007689
OPCODE	0245	6361	0.007686
OPCODE	7800	6348	0.007670
OPCODE	6BD2	6347	0.007669
OPCODE	43F9	6334	0.007653
OPCODE	2E2A	6318	0.007634
OPCODE	2806	6317	0.007633
OPCODE	2455	6311	0.007626
OPCODE	3A03	6305	0.007618
OPCODE	B741	6304	0.007617
OPCODE	5BEE	6304	0.007617
OPCODE	8641	6304	0.007617
OPCODE	6D7A	6290	0.007600
OPCODE	C195	6285	0.007594
OPCODE	6E6E	6283	0.007592
OPCODE	3D42	6266	0.007571
OPCODE	261A	6260	0.007564
OPCODE	28C1	6260	0.007564
OPCODE	4A6C	6225	0.007522
OPCODE	08A9	6217	0.007512
OPCODE	2034	6186	0.007475
OPCODE	6D26	6143	0.007423
OPCODE	4A47	6136	0.007414
OPCODE	9069	6128	0.007405
OPCODE	720F	6111	0.007384
OPCODE	D444	6104	0.007376
OPCODE	E9C5	6096	0.007366
OPCODE	C447	6096	0.007366
OPCODE	EFC6	6096	0.007366
OPCODE	6A04	6095	0.007365
OPCODE	43EF	6065	0.007328
OPCODE	4A29	6039	0.007297
OPCODE	5278	6026	0.007281
OPCODE	5378	6025	0.007280
OPCODE	3010	6017	0.007270
OPCODE	2800	6012	0.007264
OPCODE	9651	6007	0.007258
OPCODE	9459	6007	0.007258
OPCODE	6626	6002	0.007252
OPCODE	1D40	5998	0.007247
OPCODE	2C56	5951	0.007191
OPCODE	9081	5924	0.007158
OPCODE	6730	5915	0.007147
OPCODE	6416	5888	0.007115
OPCODE	4210	5877	0.007101
OPCODE	C280	5871	0.007094
OPCODE	C247	5867	0.007089
OPCODE	3E2E	5866	0.007088
OPCODE	202D	5858	0.007078
OPCODE	672A	5811	0.007022
OPCODE	B0AB	5800	0.007008
OPCODE	5180	5798	0.007006
OPCODE	3080	5791	0.006997
OPCODE	C210	5778	0.006982
OPCODE	2C5F	5777	0.006980
OPCODE	2F0E	5777	0.006980
OPCODE	E748	5740	0.006936
OPCODE	2F2D	5708	0.006897
OPCODE	B3C8	5695	0.006881
OPCODE	6F0C	5695	0.006881
OPCODE	2F29	5674	0.006856
OPCODE	43F8	5659	0.006838
OPCODE	936E	5628	0.006800
OPCODE	2D6E	5623	0.006794
OPCODE	B9F8	5622	0.006793
OPCODE	46C0	5608	0.006776
OPCODE	5141	5605	0.006773
OPCODE	4846	5585	0.006748
OPCODE	2269	5556	0.006713
OPCODE	4A87	5535	0.006688
OPCODE	6106	5533	0.006686
OPCODE	664C	5526	0.006677
OPCODE	296B	5477	0.006618
OPCODE	41E9	5459	0.006596
OPCODE	66D2	5451	0.006587
OPCODE	6674	5422	0.006551
OPCODE	2A41	5417	0.006545
OPCODE	A88F	5417	0.006545
OPCODE	220D	5417	0.006545
OPCODE	C440	5415	0.006543
OPCODE	6726	5407	0.006533
OPCODE	422B	5399	0.006524
OPCODE	6B50	5394	0.006518
OPCODE	2F06	5382	0.006503
OPCODE	2178	5377	0.006497
OPCODE	4A85	5368	0.006486
OPCODE	08B8	5362	0.006479
OPCODE	6B10	5358	0.006474
OPCODE	7E00	5354	0.006469
OPCODE	4A83	5315	0.006422
